Symbol	BB_001	BB_004	BB_005	MP_001	MP_004	MP_005	SS_001	SS_003	SS_004	SS_005	SS_006	SS_007
PLA2R1	2	0	0	9	0	1	8	8	0	0	0	0
PLAA	187	42	111	188	47	109	163	182	41	173	223	201
PLAC1	0	0	0	1	0	0	0	0	0	0	0	0
PLAC2	3	0	7	6	0	18	8	7	0	14	10	15
PLAC8	151	441	1053	192	354	803	144	413	281	1105	1021	1588
PLAC8L1	1	0	0	0	0	0	0	3	0	1	1	1
PLAG1	180	148	311	143	14	207	215	119	38	129	108	294
PLAGL1	108	0	46	127	6	41	133	80	7	31	26	20
PLAGL2	229	135	145	171	43	121	142	203	77	183	264	238
PLAT	31	0	0	4	0	0	46	50	0	0	5	0
PLAU	1	0	0	0	0	4	1	0	0	3	0	0
PLAUR	22	50	3	5	1	4	1	3	22	31	28	24
PLB1	47	0	16	19	15	4	8	21	0	6	15	5
PLBD1	9	0	18	0	15	0	0	5	8	18	24	24
PLBD2	99	0	124	77	136	110	117	192	67	164	234	169
PLCB1	481	49	48	453	81	27	333	304	108	110	122	46
PLCB2	1239	1084	864	657	1022	971	1123	1153	499	1278	1384	1034
PLCB3	92	0	32	73	85	37	67	70	4	47	75	28
PLCB4	0	0	0	0	0	0	0	2	0	0	0	0
PLCD1	143	227	95	114	223	110	179	181	57	169	261	175
PLCD3	7	0	15	3	7	3	12	0	20	6	12	13
PLCD4	0	0	5	4	0	8	5	9	0	6	3	2
PLCE1	0	0	4	6	0	0	1	10	0	0	2	0
PLCG1	2648	1699	2393	1687	1550	2956	2282	2519	701	2699	2231	2643
PLCG2	174	40	16	133	202	53	113	27	101	127	9	13
PLCH1	2	0	0	1	0	0	0	0	0	0	1	2
PLCH2	641	128	128	308	206	107	530	513	50	163	203	142
PLCL1	47	83	278	126	94	233	108	177	57	153	597	960
PLCL2	581	886	962	617	339	658	692	710	250	829	1286	1114
PLCXD1	179	0	160	183	142	200	153	88	31	120	72	166
PLCXD2	262	369	209	180	229	167	148	48	79	313	266	177
PLCXD3	0	0	0	0	0	0	0	1	10	0	0	0
PLCZ1	0	0	0	0	0	0	0	0	26	0	0	0
PLD1	72	49	3	7	7	0	94	194	11	8	27	2
PLD2	60	112	26	98	79	53	112	118	33	69	118	62
PLD3	220	70	345	124	175	212	206	186	107	350	402	343
PLD4	3	0	2	0	4	1	0	4	0	0	0	2
PLD6	13	0	42	8	17	27	14	45	29	38	115	95
PLDN	222	261	293	230	99	226	232	190	159	253	334	332
PLEC	9696	6615	4984	5750	9582	6541	10216	11774	4766	9148	15811	9994
PLEK	45	450	106	19	579	50	13	15	125	270	47	15
PLEK2	0	0	0	0	0	0	0	5	0	0	7	4
PLEKHA1	228	277	484	347	130	373	373	445	135	340	509	891
PLEKHA2	1354	896	549	1074	681	444	1229	1059	566	876	1129	549
PLEKHA3	216	123	150	135	44	99	128	112	44	120	190	172
PLEKHA4	14	0	12	0	4	16	14	9	0	13	10	6
PLEKHA5	155	90	33	202	36	13	122	160	5	65	95	22
PLEKHA6	6	0	4	0	0	5	28	28	0	8	5	15
PLEKHA7	25	0	5	9	14	3	44	110	26	26	86	59
PLEKHA8	81	89	65	59	58	82	45	71	17	63	112	92
PLEKHA8P1	0	0	2	6	0	2	2	3	0	4	8	6
PLEKHB1	208	106	293	72	63	185	103	144	29	216	227	355
PLEKHB2	297	108	218	276	251	281	309	419	168	444	584	366
PLEKHF1	511	143	15	203	121	13	547	288	45	124	164	48
PLEKHF2	105	316	365	129	50	147	131	118	112	222	367	341
PLEKHG1	144	58	8	166	48	1	163	171	6	55	49	11
PLEKHG2	662	328	358	450	436	332	544	653	169	503	412	377
PLEKHG3	31	455	39	12	1117	87	60	1024	347	205	897	8
PLEKHG4	141	79	311	81	111	289	133	169	33	230	185	219
PLEKHG4B	5	0	0	2	0	0	6	0	0	0	2	2
PLEKHG5	106	33	62	40	94	75	102	70	42	69	136	92
PLEKHG6	5	0	0	3	0	0	0	1	0	0	0	0
PLEKHH1	0	6	7	1	4	6	9	9	0	5	2	6
PLEKHH2	35	27	14	45	7	40	23	18	0	13	9	17
PLEKHH3	0	0	0	0	6	2	6	6	0	2	11	4
PLEKHJ1	165	249	148	94	221	126	172	148	119	232	299	161
PLEKHM1	377	433	234	203	364	256	316	290	139	455	447	340
PLEKHM2	400	477	540	298	558	510	330	356	265	773	731	698
PLEKHM3	199	197	209	133	137	208	176	204	35	198	285	281
PLEKHN1	52	0	0	24	1	4	12	54	0	5	14	3
PLEKHO1	411	356	252	239	403	240	334	501	258	497	545	423
PLEKHO2	340	128	63	170	190	61	349	227	15	121	130	46
PLG	0	61	0	0	0	0	0	0	0	0	0	0
PLGLA	4	0	7	15	0	18	6	6	0	5	8	11
PLGLB1	7	0	4	11	0	12	10	16	4	10	8	13
PLGLB2	0	0	1	0	0	0	0	0	0	0	0	1
PLIN1	2	0	4	8	0	1	9	3	14	0	4	5
PLIN2	298	257	210	129	166	169	215	401	217	324	684	283
PLIN3	90	170	180	81	117	92	95	122	57	189	153	186
PLIN4	0	0	0	6	0	0	3	1	0	2	3	4
PLIN5	1	85	11	0	0	1	2	0	0	2	0	0
PLK1	17	0	7	6	0	4	16	8	0	5	5	2
PLK1S1	197	262	199	244	60	160	216	248	31	194	195	228
PLK2	160	69	40	114	21	34	122	127	76	87	137	52
PLK3	1233	365	472	553	628	794	842	888	636	1224	1236	826
PLK4	25	0	10	26	0	14	7	27	18	9	21	17
PLK5P	0	0	0	0	0	2	0	0	0	0	0	1
PLLP	0	0	17	0	0	6	2	3	0	0	2	12
PLN	0	0	0	0	0	3	0	3	0	0	0	0
PLOD1	41	0	49	35	82	47	25	13	25	85	27	19
PLOD2	8	0	0	1	0	0	4	9	0	0	1	0
PLOD3	183	158	91	111	177	99	177	206	35	147	266	125
PLP2	568	93	326	273	80	127	311	331	8	220	653	266
PLRG1	289	65	197	216	28	122	182	224	27	118	169	229
PLS1	0	0	18	11	0	13	5	24	0	8	12	21
PLS3	0	0	0	5	0	2	3	15	0	0	1	0
PLSCR1	77	160	54	106	35	30	68	54	23	44	54	41
PLSCR2	0	0	0	0	0	3	2	0	0	1	3	1
PLSCR3	114	183	311	44	356	234	99	229	76	428	744	557
PLSCR4	2	0	0	0	0	0	5	9	0	0	0	0
PLTP	59	0	2	8	0	1	5	4	12	4	3	0
PLVAP	3	0	0	3	0	0	6	15	0	0	0	0
PLXDC1	807	108	439	601	113	383	635	485	103	396	177	449
PLXDC2	15	0	13	13	10	6	3	9	33	22	17	14
PLXNA1	230	83	163	154	290	235	206	223	38	269	426	297
PLXNA2	15	38	21	6	65	6	9	18	31	38	12	3
PLXNA3	733	231	242	395	437	340	501	518	93	400	535	347
PLXNA4	8	87	211	6	33	170	3	61	0	89	292	48
PLXNB1	127	0	2	37	53	7	138	79	0	11	10	9
PLXNB2	17	46	155	16	50	100	105	105	56	99	37	44
PLXNB3	0	0	1	0	0	3	12	2	0	2	0	0
PLXNC1	254	69	148	168	264	107	180	262	152	239	447	178
PLXND1	2461	408	79	1414	1027	44	2882	1492	312	437	310	25
PM20D1	35	0	15	10	12	12	39	5	0	17	12	16
PM20D2	135	117	126	155	44	107	187	90	31	90	112	149
PMAIP1	195	327	60	84	269	33	60	137	261	274	424	75
PMCH	0	0	0	0	0	0	0	3	0	0	1	0
PMEL	0	0	0	3	0	0	4	0	0	0	3	0
PMEPA1	144	0	18	59	4	33	89	87	1	42	40	26
PMF1	170	105	193	140	100	204	191	195	67	234	219	198
PMFBP1	2	0	12	7	8	25	0	13	4	14	6	8
PML	403	191	367	205	271	292	308	340	21	275	407	388
PMM1	109	34	120	56	129	98	83	75	0	117	156	121
PMM2	133	119	160	137	81	161	265	140	49	139	146	141
PMP22	3	0	0	8	0	0	14	4	0	0	0	0
PMPCA	275	268	263	186	224	277	287	283	50	337	344	296
PMPCB	257	222	434	325	92	317	275	329	142	359	440	614
PMS1	179	6	150	154	11	88	206	140	65	92	152	164
PMS2	79	27	99	64	54	57	112	115	17	93	122	123
PMS2CL	107	168	144	73	67	105	137	93	28	109	135	145
PMS2P1	58	76	59	22	11	54	38	10	58	44	63	43
PMS2P10	0	0	0	0	0	0	0	0	0	0	1	0
PMS2P2	2	0	4	1	0	1	2	0	10	3	0	2
PMS2P3	76	38	63	29	81	82	33	43	37	46	78	81
PMS2P4	21	0	14	8	5	4	15	12	0	16	11	18
PMS2P5	2	0	14	7	0	17	7	17	8	26	18	17
PMS2P9	0	2	0	0	0	0	0	0	0	0	1	0
PMVK	58	92	58	44	93	52	61	68	85	67	113	30
PNCK	6	0	0	4	1	0	0	1	0	4	2	0
PNKD	52	0	66	18	40	25	27	24	17	49	62	44
PNKP	234	283	209	206	493	248	326	362	76	314	228	202
PNLDC1	6	0	0	0	8	0	0	2	0	1	1	5
PNMA1	352	408	211	164	201	157	270	298	154	287	343	299
PNMA2	0	0	0	0	3	3	2	0	0	3	0	0
PNMA3	101	255	86	62	118	70	88	133	26	76	130	96
PNMA5	0	0	1	0	0	0	0	4	0	1	1	0
PNMAL1	0	0	0	0	0	21	0	0	0	0	0	0
PNMT	0	0	2	7	0	0	10	14	0	4	1	0
PNN	783	1243	769	611	362	752	583	661	799	1079	867	1035
PNO1	57	37	64	67	8	58	37	39	21	57	115	75
PNOC	0	0	0	0	0	0	0	0	0	0	1	0
PNP	326	0	84	200	90	50	274	280	122	163	199	105
PNPLA1	0	0	1	0	0	0	0	2	0	3	4	1
PNPLA2	740	338	649	505	563	662	595	606	140	848	703	742
PNPLA3	0	0	0	0	0	0	0	1	0	0	0	2
PNPLA4	45	0	32	15	4	27	15	25	0	9	22	35
PNPLA6	610	484	502	322	738	447	529	489	217	756	755	483
PNPLA7	82	0	90	34	64	98	71	79	6	81	58	143
PNPLA8	382	95	217	391	73	150	272	305	90	301	450	372
PNPO	67	67	102	33	45	146	44	94	52	116	94	106
PNPT1	82	51	144	157	54	143	115	176	24	132	177	178
PNRC1	3097	1503	3967	2574	1026	1812	2524	2396	762	2969	4992	4903
PNRC2	84	82	130	74	0	21	36	22	0	21	52	67
POC1A	0	0	5	13	0	10	15	11	0	8	2	16
POC1B	542	172	190	460	76	158	385	380	29	207	297	315
POC5	106	37	53	77	26	47	89	80	0	59	66	67
PODN	20	0	2	9	26	4	5	6	0	7	0	0
PODNL1	0	0	0	0	0	0	0	0	0	0	1	0
PODXL	50	0	3	21	38	1	37	69	14	8	6	1
PODXL2	24	0	25	7	19	27	9	21	0	12	34	36
POF1B	0	0	0	0	0	0	6	1	0	0	21	10
POFUT1	159	94	142	119	84	111	204	230	40	149	238	199
POFUT2	263	133	165	172	248	217	264	339	180	359	347	216
POGK	465	531	460	403	236	362	420	445	142	496	753	689
POGLUT1	238	5	122	163	40	173	157	161	41	108	151	184
POGZ	803	263	775	854	338	754	758	839	176	793	1099	1022
POLA1	167	108	160	180	55	134	117	117	78	147	183	202
POLA2	121	111	100	155	82	107	120	173	8	97	126	137
POLB	95	129	99	51	50	56	66	84	26	125	155	150
POLD1	204	1	219	137	222	217	148	142	10	256	238	215
POLD2	61	0	191	85	81	136	102	104	53	175	190	179
POLD3	96	76	74	64	9	62	69	153	71	68	109	101
POLD4	54	0	61	25	72	71	78	78	17	58	66	56
POLDIP2	154	181	286	142	202	168	191	198	31	314	293	283
POLDIP3	453	727	445	373	425	422	407	456	269	533	496	514
POLE	532	326	226	404	380	334	361	496	97	330	464	466
POLE2	4	0	2	4	0	1	5	2	0	4	6	7
POLE3	183	321	269	176	95	193	178	185	82	272	479	338
POLE4	39	82	88	59	7	21	45	54	33	56	78	86
POLG	1180	899	702	821	1179	667	888	822	406	1045	840	811
POLG2	163	40	138	122	65	93	182	108	94	151	125	174
POLH	158	159	95	65	69	106	127	134	50	69	141	72
POLI	136	0	120	145	0	60	132	148	29	55	110	169
POLK	227	0	157	258	53	149	227	280	16	128	211	237
POLL	271	187	258	215	134	253	251	351	73	233	213	328
POLM	398	311	389	268	374	420	382	295	120	358	203	313
POLN	41	0	4	6	0	10	16	27	0	24	17	14
POLQ	5	0	2	9	2	5	7	8	11	7	6	4
POLR1A	336	257	296	198	222	356	240	257	121	418	323	341
POLR1B	132	106	106	103	47	136	136	171	12	136	121	142
POLR1C	87	10	80	86	36	93	60	98	13	70	94	104
POLR1D	367	159	430	250	207	209	291	307	90	380	544	505
POLR1E	550	216	216	686	148	202	537	465	185	183	500	255
POLR2B	938	420	533	617	219	438	713	821	207	444	639	610
POLR2C	251	163	338	202	62	198	181	189	85	239	383	334
POLR2D	140	71	123	125	38	74	102	111	6	166	141	184
POLR2E	218	25	217	147	191	153	254	240	63	291	283	204
POLR2F	113	140	80	43	40	50	75	45	139	96	98	80
POLR2G	251	44	158	105	93	106	119	144	25	113	160	154
POLR2H	118	68	82	81	117	88	160	123	44	87	126	113
POLR2I	34	0	29	16	27	12	24	9	12	50	49	60
POLR2J	94	37	84	43	66	68	71	72	7	73	126	72
POLR2J2	32	1	19	16	6	28	26	30	0	13	11	22
POLR2J3	429	173	326	299	493	699	315	405	79	329	302	465
POLR2J4	89	0	99	95	79	69	103	105	40	106	104	173
POLR2K	116	97	73	143	11	40	91	112	101	99	107	113
POLR2L	146	87	144	92	68	54	96	102	23	156	148	94
POLR3A	400	257	276	153	102	285	243	330	66	218	240	263
POLR3B	84	47	107	67	43	58	74	99	66	66	73	129
POLR3C	237	213	172	191	52	96	170	212	82	157	187	159
POLR3D	158	165	214	111	194	232	126	169	86	230	221	245
POLR3E	517	295	549	398	472	501	308	408	266	914	799	755
POLR3F	40	122	46	26	9	42	34	52	0	26	60	87
POLR3G	0	0	7	26	0	13	11	0	47	4	5	8
POLR3GL	157	162	118	81	86	82	119	70	23	88	94	142
POLR3H	269	200	336	174	233	269	232	281	30	327	251	296
POLR3K	90	33	28	26	10	29	67	38	0	40	35	43
POLRMT	384	315	360	209	575	386	277	357	178	511	407	318
POM121	401	266	403	228	230	437	259	250	126	532	495	494
POM121B	6	0	4	1	1	2	4	0	7	3	4	6
POM121C	349	275	405	175	250	459	318	423	205	491	473	544
POM121L10P	1	0	4	0	0	0	0	0	0	0	0	0
POM121L2	0	0	0	0	0	0	0	0	0	0	0	1
POMC	30	0	12	7	16	5	11	5	0	15	5	4
POMGNT1	251	229	186	127	162	200	180	161	90	248	213	234
POMP	163	45	81	69	23	76	77	60	42	105	122	95
POMT1	254	118	185	122	181	193	154	209	66	222	248	235
POMT2	49	0	19	24	47	46	43	44	0	36	42	29
POMZP3	41	0	35	32	19	26	28	40	0	25	34	38
PON2	40	0	15	25	3	18	63	26	0	37	23	31
PON3	0	0	0	0	0	0	1	3	0	0	0	0
POP1	20	0	13	28	15	12	32	42	0	45	21	23
POP4	26	23	64	56	50	44	59	58	12	79	85	82
POP5	124	150	138	82	82	79	87	113	0	117	120	101
POP7	23	45	21	27	34	17	58	19	8	27	40	21
POPDC2	37	0	29	30	22	28	28	58	13	17	19	28
POR	293	127	171	145	312	163	234	287	50	252	254	237
PORCN	80	0	78	31	101	70	64	43	5	94	78	76
POSTN	4	0	0	4	0	0	2	8	0	0	0	0
POT1	126	0	73	131	0	89	113	78	0	44	87	124
POTEA	0	0	0	0	0	0	0	0	0	0	0	1
POTEF	0	0	0	0	0	0	1	0	0	0	0	0
POTEG	0	0	0	0	0	0	0	0	0	1	0	0
POTEI	0	0	1	0	0	0	5	0	0	0	0	0
POTEJ	0	0	0	0	0	0	1	0	0	0	0	0
POTEKP	4	0	0	0	0	0	9	1	0	1	0	0
POU2AF1	6	2	3	0	6	6	1	11	26	10	18	15
POU2F1	586	171	388	485	132	385	414	360	71	328	424	607
POU2F2	133	385	207	127	165	244	71	149	59	351	352	245
POU3F1	5	0	0	2	0	0	3	9	0	7	7	0
POU3F3	0	0	0	0	0	0	0	0	0	0	1	0
POU3F4	1	0	0	0	0	0	0	0	13	0	0	0
POU4F1	1	0	2	0	0	0	0	3	0	0	4	3
POU4F3	0	0	3	0	0	0	2	0	0	2	0	4
POU5F1	0	0	0	0	0	3	2	2	0	1	3	0
POU5F1B	0	0	19	2	11	13	4	12	0	13	11	6
POU5F1P5	58	0	9	24	45	29	19	33	6	9	7	14
